Wavelength (nm),Absorbance (AU),Std.Dev.
447,-0.0321860313415527,0.00019978509574542
448,-0.0317482948303223,0.000246336125045211
449,-0.0329089164733887,0.000311032365579827
450,-0.0328121185302734,0.00029654824515385
451,-0.0327301025390625,0.000245914866793949
452,-0.0330586433410645,0.000251328919998343
453,-0.0323143005371094,0.000332617758850104
454,-0.0331778526306152,0.000362687245029133
455,-0.0331625938415527,0.000251437458843426
456,-0.032707691192627,0.000225978557644628
457,-0.0338563919067383,0.000288533372457133
458,-0.033806324005127,0.000210595820559799
459,-0.0328192710876465,0.000256813001605771
460,-0.031130313873291,0.000285038560020884
461,-0.0308575630187988,0.000270823357060974
462,-0.0321836471557617,0.000248006668643203
463,-0.0328083038330078,0.000337174788087152
464,-0.0329523086547852,0.000314400257899845
465,-0.0329675674438477,0.000237309738387997
466,-0.0322442054748535,0.000244326818514808
467,-0.0313138961791992,0.00028697833408629
468,-0.0319252014160156,0.000291468833845414
469,-0.0310373306274414,0.000335009919552809
470,-0.0323810577392578,0.000301849597024101
471,-0.0330867767333984,0.000362647120319968
472,-0.0330100059509277,0.000309878122191912
473,-0.0321974754333496,0.000260134664723318
474,-0.0325522422790527,0.000274764146505266
475,-0.0337557792663574,0.000353194412887824
476,-0.0331287384033203,0.000271581262856953
477,-0.0321307182312012,0.000194871859892153
478,-0.0320701599121094,0.0002727641922684
479,-0.0319681167602539,0.000287813789519332
480,-0.034428596496582,0.000308100277528996
481,-0.0329041481018066,0.000280600740059405
482,-0.0326900482177734,0.000292720540521896
483,-0.0330181121826172,0.000385397715011312
484,-0.0324373245239258,0.000241247559481652
485,-0.033022403717041,0.00014033601915471
486,-0.035707950592041,0.000132505830881989
487,-0.0313820838928223,0.000201724098577052
488,-0.0319647789001465,0.000231151454115599
489,-0.0333905220031738,0.000287402694515931
490,-0.0351791381835937,0.000258289092616099
491,-0.0337414741516113,0.000241646845277626
492,-0.033423900604248,0.000281215901592637
493,-0.0342044830322266,0.000288098050121478
494,-0.0335140228271484,0.000222040286420521
495,-0.0328373908996582,0.000228857992837697
496,-0.0325179100036621,0.000261111778408608
