Wavelength (nm),Absorbance (AU),Std.Dev.
356,-0.0300779342651367,0.000252441032250753
357,-0.0305261611938477,0.000230627555051612
358,-0.0310101509094238,0.000212449015225261
359,-0.0307636260986328,0.000186993137051503
360,-0.0311212539672852,0.000191619727846526
361,-0.0308852195739746,0.000200634582015339
362,-0.0311899185180664,0.000270977792895173
363,-0.031712532043457,0.000259069625799774
364,-0.0320391654968262,0.000282918379950175
365,-0.0318245887756348,0.000228519948333615
366,-0.0316219329833984,0.000195468341225582
367,-0.0313940048217773,0.00022996408182429
368,-0.0318984985351562,0.000223029334907687
369,-0.031735897064209,0.00017288092691116
370,-0.0318160057067871,0.000191249154054338
371,-0.0318484306335449,0.000284444456211964
372,-0.0319690704345703,0.00027806762049172
373,-0.0318746566772461,0.000255705676706364
374,-0.0316648483276367,0.000247205922262244
375,-0.0322561264038086,0.000249410905179507
376,-0.0321660041809082,0.00018782300309698
377,-0.0317668914794922,0.000240556666702472
378,-0.0314550399780273,0.000210323568115491
379,-0.0323524475097656,0.00015630370014502
380,-0.0328035354614258,0.000175693625889425
381,-0.0332832336425781,0.000237394038890318
382,-0.0328874588012695,0.00022156463170573
383,-0.0333681106567383,0.00017006716617584
384,-0.0330400466918945,0.000138243307861012
385,-0.0335607528686523,0.000133265535835489
386,-0.0334796905517578,0.000211173729941322
387,-0.0325422286987305,0.000204620375551455
388,-0.0330619812011719,0.000142318119044917
389,-0.0344753265380859,0.000195296108034824
390,-0.0333833694458008,0.000173028167050805
391,-0.0329103469848633,0.000134653950460226
392,-0.0323753356933594,0.000138210409236558
393,-0.033808708190918,0.000123053554559864
394,-0.034480094909668,0.000162211563142066
395,-0.0343942642211914,0.000152927259706663
396,-0.0342283248901367,0.000147517726830781
397,-0.0330338478088379,0.000146967988597535
398,-0.0330195426940918,0.000140229044591456
399,-0.0345125198364258,0.000211474994918024
400,-0.0349469184875488,0.000227622701351601
401,-0.0348877906799316,0.000157176984906373
402,-0.0343561172485352,0.000139409441151544
403,-0.0335607528686523,0.000155720736379808
404,-0.0334997177124023,0.000191049316595352
405,-0.0335288047790527,0.000149383272164927
406,-0.0355434417724609,0.000185587080251134
407,-0.0351972579956055,0.000246756664133502
408,-0.0335917472839355,0.000199844267729282
409,-0.035099983215332,0.0002353431714509
410,-0.0347104072570801,0.000212157707356443
411,-0.0344152450561523,0.000169182468830242
412,-0.0334229469299316,0.000147831824005867
413,-0.0341897010803223,0.000174774966896709
414,-0.0356326103210449,0.000221055041419226
415,-0.0349297523498535,0.000265155762573349
416,-0.0351543426513672,0.000231501371047067
417,-0.0352354049682617,0.000229881013030251
418,-0.0348243713378906,0.000167148938805374
419,-0.0349612236022949,0.000194348437000738
420,-0.0334954261779785,0.000190701481759037
421,-0.0323700904846191,0.000248980237916271
422,-0.0347175598144531,0.000216427346078792
423,-0.035057544708252,0.000147699491931169
424,-0.0367908477783203,0.000222951841056982
425,-0.0352559089660645,0.000149681303052433
426,-0.0357866287231445,0.000236303484337516
427,-0.0330715179443359,0.000247698430720911
428,-0.0364742279052734,0.000222343189708094
429,-0.0326852798461914,0.000231658464928035
430,-0.0329136848449707,0.000232426690153924
431,-0.0355362892150879,0.000208193896397311
432,-0.035733699798584,0.000244319373498625
433,-0.0332231521606445,0.000235899009795884
434,-0.033836841583252,0.000259770800693119
435,-0.035454273223877,0.000292453212932815
436,-0.0344257354736328,0.000316562417573767
437,-0.034548282623291,0.000290894116566412
438,-0.0339407920837402,0.000289879344704317
439,-0.034454345703125,0.000317044719937021
440,-0.0342559814453125,0.000273270545381627
441,-0.0322179794311523,0.000181859465894054
442,-0.0357670783996582,0.000201949403111031
443,-0.0349831581115723,0.000246660814824329
444,-0.0354514122009277,0.00024656492825483
445,-0.0336999893188477,0.000206456723536169
446,-0.0336184501647949,0.000254886299233685
447,-0.0343399047851562,0.000329452724544177
448,-0.0334329605102539,0.000269861186094559
449,-0.0342593193054199,0.000218950829481076
450,-0.0352482795715332,0.000275966389887714
451,-0.03515625,0.000171624285611384
452,-0.0345611572265625,0.000223733701967715
453,-0.0349011421203613,0.000365514888495169
454,-0.034733772277832,0.000345093083457416
455,-0.0345988273620605,0.000277497923252968
456,-0.035062313079834,0.00029341569226922
457,-0.0344953536987305,0.00030830684434779
458,-0.0361990928649902,0.000255805247802227
459,-0.0355892181396484,0.000214515253375845
460,-0.034785270690918,0.000270534392713886
461,-0.0329813957214355,0.000337638421834699
462,-0.0346012115478516,0.000272697496863762
463,-0.033116340637207,0.000234588374423961
464,-0.033909797668457,0.000264283096541103
465,-0.0344038009643555,0.000215065716824798
