298	-0.01096	0.00761	0.02533	0.03472	0.05085	0.06736	0.07897	0.09365	0.10649	0.11635
299	-0.01324	0.00231	0.0178	0.02504	0.03879	0.05298	0.06267	0.07484	0.08543	0.09411
300	-0.0154	-0.00231	0.0108	0.01661	0.02818	0.0403	0.04859	0.05858	0.0674	0.07498
301	-0.01727	-0.00657	0.00516	0.00969	0.01937	0.03002	0.03692	0.04505	0.05264	0.05911
302	-0.019	-0.0101	3.43609E-4	0.00386	0.012	0.02132	0.02707	0.03371	0.04005	0.04556
303	-0.02033	-0.013	-0.00361	-0.00105	0.00564	0.01399	0.01884	0.02425	0.02951	0.03437
304	-0.02144	-0.01565	-0.00713	-0.00548	2.23446E-4	0.00768	0.01172	0.016	0.0205	0.02477
305	-0.02248	-0.01789	-0.01014	-0.0089	-0.00423	0.0025	0.00598	0.00926	0.01315	0.01692
306	-0.02305	-0.01958	-0.01255	-0.01181	-0.00788	-0.00176	0.00124	0.00384	0.00721	0.01049
307	-0.0238	-0.02121	-0.01468	-0.01428	-0.01101	-0.00539	-0.00274	-8.955E-4	0.00214	0.00498
308	-0.02462	-0.02279	-0.01643	-0.01633	-0.01374	-0.00843	-0.00607	-0.00478	-0.00212	5.78523E-4
309	-0.0249	-0.02377	-0.01786	-0.01807	-0.01585	-0.01083	-0.00889	-0.00797	-0.00565	-0.00316
310	-0.02533	-0.02476	-0.01912	-0.01947	-0.0177	-0.01302	-0.01119	-0.01065	-0.00858	-0.00632
311	-0.02574	-0.02561	-0.02018	-0.02065	-0.01919	-0.01474	-0.013	-0.01277	-0.01094	-0.00884
312	-0.02604	-0.02635	-0.02107	-0.02172	-0.02056	-0.01628	-0.01468	-0.0147	-0.01296	-0.01107
313	-0.02647	-0.02714	-0.02189	-0.02258	-0.02169	-0.01748	-0.01608	-0.0163	-0.01473	-0.01304
314	-0.02659	-0.02751	-0.02257	-0.02337	-0.0227	-0.0186	-0.01728	-0.01767	-0.01625	-0.01455
315	-0.0268	-0.02795	-0.02319	-0.024	-0.02361	-0.01954	-0.01837	-0.01883	-0.01751	-0.01595
316	-0.02702	-0.02848	-0.02367	-0.02452	-0.0242	-0.02036	-0.01921	-0.01976	-0.01856	-0.01706
317	-0.02724	-0.02884	-0.02408	-0.02502	-0.02489	-0.02108	-0.01994	-0.02073	-0.01958	-0.01814
318	-0.02726	-0.02901	-0.02446	-0.02542	-0.02533	-0.02163	-0.02061	-0.02151	-0.0204	-0.01902
319	-0.02755	-0.02939	-0.02475	-0.02569	-0.02582	-0.0221	-0.02112	-0.02202	-0.02106	-0.01973
320	-0.02763	-0.02964	-0.02486	-0.02591	-0.02609	-0.02244	-0.02147	-0.02248	-0.0215	-0.02027
321	-0.02778	-0.02993	-0.02521	-0.02616	-0.02644	-0.02294	-0.022	-0.02306	-0.02218	-0.02085
322	-0.02791	-0.03007	-0.02551	-0.0265	-0.02691	-0.02337	-0.0225	-0.02364	-0.02274	-0.0216
323	-0.02792	-0.0301	-0.02562	-0.02659	-0.02701	-0.02362	-0.02269	-0.02384	-0.02305	-0.02193
324	-0.02797	-0.03023	-0.02583	-0.02694	-0.02737	-0.02399	-0.02311	-0.02423	-0.02352	-0.02241
325	-0.02816	-0.03049	-0.026	-0.02713	-0.02761	-0.02424	-0.02345	-0.02458	-0.02395	-0.02288
