298	0.05918	0.14451	0.23692	0.31389	0.39037	0.46395	0.55358	0.63034	0.69833	0.80036
299	0.05179	0.13031	0.21561	0.28606	0.35604	0.42307	0.50558	0.57612	0.63804	0.73193
300	0.04452	0.11629	0.1945	0.25859	0.32248	0.38329	0.45871	0.52254	0.57917	0.66508
301	0.03762	0.10238	0.17399	0.23176	0.2894	0.34468	0.41272	0.46989	0.52106	0.59943
302	0.03085	0.08934	0.15424	0.20631	0.2575	0.30672	0.36805	0.41906	0.46511	0.53564
303	0.02449	0.07657	0.1352	0.18155	0.2269	0.27048	0.32566	0.37108	0.41208	0.47542
304	0.01849	0.06445	0.11709	0.15813	0.19802	0.23609	0.28516	0.32543	0.36168	0.41779
305	0.01281	0.05336	0.10043	0.13651	0.17129	0.20463	0.24789	0.28334	0.31556	0.36509
306	0.00766	0.04318	0.08541	0.11669	0.14662	0.17571	0.21379	0.2445	0.27295	0.31637
307	0.00293	0.03431	0.07178	0.099	0.12438	0.14941	0.18293	0.20929	0.23402	0.27208
308	-0.00145	0.02587	0.05901	0.08241	0.10381	0.12519	0.15419	0.17669	0.19809	0.23126
309	-0.0052	0.01822	0.0476	0.06782	0.08566	0.10379	0.12888	0.14808	0.16667	0.19548
310	-0.00855	0.01148	0.03756	0.05475	0.06961	0.08488	0.10634	0.12271	0.13866	0.16356
311	-0.01156	0.00586	0.02901	0.04349	0.0554	0.0681	0.08664	0.10046	0.11404	0.13555
312	-0.01416	5.87463E-4	0.02108	0.03322	0.04288	0.0533	0.06912	0.08065	0.09221	0.11071
313	-0.01635	-0.00377	0.01444	0.02457	0.03222	0.04059	0.054	0.06363	0.0735	0.08926
314	-0.01852	-0.00768	0.00864	0.01702	0.02293	0.0297	0.04103	0.04899	0.0573	0.07082
315	-0.02005	-0.01096	0.00346	0.01048	0.01461	0.01992	0.0297	0.03619	0.04316	0.05466
316	-0.02148	-0.01377	-7.52449E-4	0.00495	0.00783	0.0119	0.02033	0.02551	0.03136	0.04119
317	-0.02273	-0.01631	-0.00443	1.38187E-4	0.00175	0.00493	0.01218	0.01623	0.02117	0.02968
318	-0.02382	-0.01811	-0.00738	-0.00367	-0.00297	-8.46744E-4	0.00502	0.00831	0.01235	0.01959
319	-0.02459	-0.02004	-0.01014	-0.00725	-0.00707	-0.00558	-4.51565E-4	0.00206	0.00543	0.01168
320	-0.02541	-0.02129	-0.01232	-0.00998	-0.01056	-0.00983	-0.00536	-0.00359	-7.44224E-4	0.00466
321	-0.0261	-0.02262	-0.01417	-0.01234	-0.01342	-0.01322	-0.00951	-0.00823	-0.00594	-0.00121
322	-0.02668	-0.02346	-0.01567	-0.01421	-0.01591	-0.01614	-0.0129	-0.01207	-0.01013	-0.006
323	-0.02724	-0.02434	-0.01701	-0.01587	-0.01795	-0.01852	-0.01571	-0.01517	-0.01363	-0.00992
324	-0.02762	-0.02483	-0.01782	-0.01698	-0.0197	-0.02051	-0.01807	-0.01786	-0.01657	-0.01322
325	-0.02803	-0.02545	-0.01883	-0.01826	-0.02094	-0.02194	-0.02015	-0.02013	-0.01912	-0.01611
