298	0.00654	0.04241	0.07545	0.10651	0.1377	0.18495	0.22675	0.22675	0.28949	0.32407
299	0.00119	0.03156	0.05928	0.08506	0.11062	0.1524	0.18915	0.18915	0.24203	0.27122
300	-0.00361	0.02197	0.04541	0.06682	0.0874	0.12472	0.15638	0.15638	0.20075	0.22565
301	-0.00792	0.01357	0.03314	0.05073	0.06721	0.10034	0.1278	0.1278	0.16491	0.18591
302	-0.01189	0.00612	0.02271	0.03685	0.04981	0.07908	0.10288	0.10288	0.13398	0.15138
303	-0.01489	8.84056E-5	0.01363	0.02489	0.03471	0.06133	0.08232	0.08232	0.10748	0.12241
304	-0.01753	-0.00519	0.00582	0.0147	0.02197	0.04576	0.06435	0.06435	0.08483	0.09726
305	-0.01983	-0.00964	-4.54664E-4	0.00642	0.01149	0.03298	0.04939	0.04939	0.06581	0.07638
306	-0.02163	-0.01328	-0.00579	-5.18131E-4	0.00277	0.02237	0.03706	0.03706	0.05014	0.05913
307	-0.02325	-0.01642	-0.01022	-0.00626	-0.00429	0.01359	0.02657	0.02657	0.03716	0.04481
308	-0.02466	-0.01921	-0.01388	-0.01105	-0.01038	0.00623	0.01767	0.01767	0.02619	0.03274
309	-0.02559	-0.02121	-0.01684	-0.0149	-0.01522	2.23637E-4	0.01071	0.01071	0.0175	0.02291
310	-0.02643	-0.02281	-0.0192	-0.01801	-0.01924	-0.00464	0.00504	0.00504	0.01019	0.01491
311	-0.02708	-0.02418	-0.02125	-0.02077	-0.02279	-0.00876	3.73077E-4	3.73077E-4	0.00412	0.00828
312	-0.02774	-0.02542	-0.02293	-0.02298	-0.02559	-0.01227	-0.00364	-0.00364	-8.72731E-4	0.00272
313	-0.0282	-0.02633	-0.02424	-0.02471	-0.02776	-0.01504	-0.00679	-0.00679	-0.00492	-0.00169
314	-0.02847	-0.02707	-0.02532	-0.02612	-0.02964	-0.01715	-0.00938	-0.00938	-0.00826	-0.00536
315	-0.02879	-0.02772	-0.02631	-0.02736	-0.03115	-0.01896	-0.01159	-0.01159	-0.01091	-0.00835
316	-0.02905	-0.02825	-0.027	-0.02848	-0.03258	-0.02055	-0.01352	-0.01352	-0.01345	-0.01108
317	-0.02939	-0.02887	-0.0278	-0.0294	-0.03378	-0.02182	-0.01516	-0.01516	-0.01523	-0.01313
318	-0.02953	-0.02928	-0.02819	-0.02998	-0.03462	-0.02294	-0.01666	-0.01666	-0.01684	-0.01504
319	-0.0297	-0.02962	-0.02864	-0.03055	-0.03535	-0.02379	-0.01775	-0.01775	-0.01827	-0.01653
320	-0.0298	-0.02988	-0.02907	-0.03108	-0.036	-0.02477	-0.01866	-0.01866	-0.01959	-0.01792
321	-0.03	-0.03029	-0.02925	-0.0315	-0.0365	-0.02517	-0.01967	-0.01967	-0.02046	-0.01888
322	-0.03021	-0.03054	-0.0296	-0.03191	-0.03701	-0.02583	-0.02052	-0.02052	-0.02134	-0.01991
323	-0.03004	-0.03043	-0.0298	-0.03218	-0.03753	-0.0264	-0.02084	-0.02084	-0.0222	-0.02081
324	-0.03025	-0.0308	-0.02996	-0.03243	-0.03782	-0.02676	-0.02165	-0.02165	-0.02285	-0.0216
325	-0.0304	-0.0309	-0.03041	-0.03289	-0.03834	-0.02734	-0.02219	-0.02219	-0.02357	-0.02233
