Wavelength (nm),Absorbance (AU),Std.Dev.
378,-0.0322132110595703,0.000482600666421019
379,-0.0318398475646973,0.000471851992677802
380,-0.0328221321105957,0.000462782683744205
381,-0.0353469848632812,0.000408065639276577
382,-0.0325207710266113,0.000444874502599782
383,-0.0338683128356934,0.000473998201650987
384,-0.0336332321166992,0.00046212975222497
385,-0.0339779853820801,0.000386236920767037
386,-0.0339183807373047,0.000412490325714046
387,-0.0307168960571289,0.000480417164014268
388,-0.0286126136779785,0.000504103258899375
389,-0.0326814651489258,0.000419434594607242
390,-0.0338115692138672,0.000442200588965211
391,-0.0322632789611816,0.000457978198328333
392,-0.028038501739502,0.000478132396139023
393,-0.0266618728637695,0.000442652842021781
394,-0.0310549736022949,0.000520129460817755
395,-0.0305709838867187,0.000497331783758641
396,-0.0318708419799805,0.000480757807603944
397,-0.0284538269042969,0.00051546427631287
398,-0.0244245529174805,0.000442956825189188
399,-0.0273003578186035,0.000456075735239528
400,-0.0302658081054687,0.000502382740269602
401,-0.031548023223877,0.000493041320671877
402,-0.0314140319824219,0.000510414477002222
403,-0.0301289558410645,0.000421994149967911
404,-0.0273585319519043,0.000437710538937182
405,-0.0223398208618164,0.000466228735411847
406,-0.0275101661682129,0.000489263738188959
407,-0.0305595397949219,0.000523031026209792
408,-0.0270295143127441,0.000487886209425939
409,-0.0278353691101074,0.000460560519721664
410,-0.0291233062744141,0.00055198550800863
411,-0.0274896621704102,0.000524156617349782
412,-0.0235881805419922,0.00044740235797747
413,-0.0216946601867676,0.000469889571878341
414,-0.0249862670898437,0.000473422219955196
415,-0.0253505706787109,0.000437336366889423
416,-0.0256662368774414,0.000439709019331758
417,-0.0242767333984375,0.00044952771974453
418,-0.0242705345153809,0.000501280831633765
419,-0.0249438285827637,0.000573068602240415
420,-0.0222320556640625,0.000622240153382243
421,-0.0153970718383789,0.000564600969705689
422,-0.0173449516296387,0.000628198526803494
423,-0.0164270401000977,0.000580348238526276
424,-0.0203313827514648,0.000526027250308761
425,-0.0212678909301758,0.000497039097890683
426,-0.0228962898254395,0.000493351126592069
427,-0.0136780738830566,0.000532160523018428
428,-0.0199131965637207,0.000527174048139085
429,-0.0145220756530762,0.000484376433393449
430,-0.0102033615112305,0.00050519901147006
431,-0.0136470794677734,0.000572674875912768
432,-0.0192980766296387,0.000646475835092617
433,-0.0154814720153809,0.000503308792189656
434,-0.0152716636657715,0.000430292102423604
435,-0.0175948143005371,0.000540126648572628
436,-0.012843132019043,0.000462184854354631
437,-0.0135188102722168,0.000523239651695563
438,-0.0127840042114258,0.000524198259494679
439,-0.0149707794189453,0.000535622076400191
440,-0.0155801773071289,0.000541028441783423
441,-0.0139217376708984,0.00057023025680672
442,-0.0172615051269531,0.000489010861789135
443,-0.0133242607116699,0.000510000914500973
444,-0.0173258781433105,0.000489546210174253
445,-0.0161962509155273,0.000585900742649448
446,-0.015467643737793,0.000547644933197269
447,-0.0153660774230957,0.000508572257667475
448,-0.0131292343139648,0.000519541601386238
449,-0.0132675170898437,0.000632837466495058
450,-0.0138149261474609,0.000564923050400064
451,-0.0131278038024902,0.000528469826066557
452,-0.012486457824707,0.000479401369584205
453,-0.0122532844543457,0.000547086640685961
454,-0.0116381645202637,0.000717913458265199
455,-0.0102419853210449,0.000650895122088553
456,-0.0083622932434082,0.000614059628535733
457,-0.00630283355712891,0.00057935695098748
458,-0.00798797607421875,0.000484691777779193
459,-0.00528478622436523,0.000459469161288908
460,-0.00714778900146484,0.000425035000444152
461,-0.00242280960083008,0.000415189098839593
462,-0.00560951232910156,0.000439054918011603
463,-0.0012974739074707,0.000558042100461113
464,0.000141143798828125,0.000460678989851396
465,-0.000274181365966797,0.000532857363593574
466,-0.00293922424316406,0.000581675666479833
467,-0.00172758102416992,0.000650939834101114
468,0.00163030624389648,0.000576284486466353
469,-0.00111627578735352,0.000722882615540486
470,-0.000146865844726562,0.000457151321284529
471,-0.000522136688232422,0.000499943692791927
472,0.00271034240722656,0.000591474931003139
473,0.00272035598754883,0.000424478284907059
474,0.00133275985717773,0.000564588082656175
475,0.00435447692871094,0.000584371281518937
476,0.00313949584960937,0.000688951646285042
477,0.00387668609619141,0.000705110442194967
478,0.00425291061401367,0.000593206889754635
479,0.00392055511474609,0.00059213883289943
480,0.00537204742431641,0.000595618284937892
481,0.00530529022216797,0.000595019409352473
482,0.00492048263549805,0.000569144650316109
483,0.00745534896850586,0.000523239651695563
484,0.00456142425537109,0.00053172282344464
485,0.0304107666015625,0.000506895617644573
486,-0.00344467163085937,0.000533825960325187
487,0.00155735015869141,0.000535418275742271
488,0.00407171249389648,0.000540301741063517
489,0.0104551315307617,0.000587389061921124
490,0.0110697746276855,0.000552657352007726
