298	0.12088	0.28342	0.43473	0.57887	0.71562	0.89122	1.048	1.23565	1.38833	1.55823
299	0.11563	0.27271	0.41832	0.55726	0.68917	0.85855	1.00831	1.19881	1.34637	1.50934
300	0.10946	0.26035	0.39992	0.5333	0.65999	0.82301	0.96716	1.157	1.30087	1.45702
301	0.10247	0.24656	0.37933	0.5064	0.6272	0.78242	0.92005	1.10849	1.24496	1.3998
302	0.09484	0.23124	0.3569	0.47736	0.59084	0.7388	0.86862	1.05559	1.1849	1.33042
303	0.08692	0.21505	0.33298	0.44566	0.55243	0.69189	0.81267	0.99496	1.11664	1.25241
304	0.07857	0.19826	0.30816	0.41304	0.51231	0.64267	0.75533	0.93309	1.0472	1.17444
305	0.07026	0.1815	0.28314	0.38024	0.47203	0.59326	0.69765	0.86975	0.9774	1.09414
306	0.06179	0.16444	0.25795	0.34717	0.43175	0.5436	0.6395	0.8053	0.90418	1.01367
307	0.05351	0.14743	0.23288	0.31445	0.3916	0.49425	0.5818	0.74107	0.8313	0.93169
308	0.04524	0.1305	0.20803	0.28199	0.35175	0.44532	0.52436	0.67533	0.75815	0.84989
309	0.03746	0.11451	0.18464	0.25116	0.31391	0.39893	0.46973	0.61265	0.68765	0.77153
310	0.03001	0.09905	0.16208	0.22155	0.27769	0.35431	0.41763	0.55093	0.61898	0.69443
311	0.02286	0.08442	0.14056	0.19343	0.24353	0.3122	0.36827	0.49195	0.5529	0.62054
312	0.01622	0.07058	0.12032	0.1669	0.21101	0.27215	0.32133	0.43539	0.48907	0.54956
313	0.01	0.05778	0.1017	0.14251	0.18121	0.23539	0.27846	0.38256	0.43006	0.48357
314	0.00435	0.04601	0.08447	0.12001	0.15367	0.20143	0.23882	0.33313	0.37444	0.42175
315	-0.00105	0.03498	0.06852	0.09909	0.12818	0.16986	0.20208	0.28675	0.32244	0.36386
316	-0.00565	0.02529	0.05433	0.08055	0.10553	0.14198	0.16934	0.24452	0.27544	0.31138
317	-0.00988	0.01648	0.04169	0.06392	0.08521	0.1169	0.14018	0.20652	0.23269	0.26394
318	-0.01372	0.00857	0.03004	0.04869	0.06679	0.09419	0.1137	0.1715	0.19353	0.22022
319	-0.01689	0.00172	0.02019	0.03571	0.05106	0.0746	0.09088	0.14104	0.15922	0.18216
320	-0.01973	-0.0042	0.01158	0.02444	0.03729	0.05751	0.07098	0.11422	0.12911	0.14863
321	-0.02197	-0.00927	0.00417	0.01479	0.02544	0.04274	0.05374	0.09052	0.10257	0.11924
322	-0.02405	-0.01367	-0.00221	0.00652	0.01524	0.03023	0.03906	0.07034	0.07988	0.09403
323	-0.02577	-0.01722	-0.00744	-4.47631E-4	0.00685	0.01979	0.02685	0.05328	0.06067	0.07273
324	-0.02748	-0.0206	-0.01227	-0.00663	-6.75774E-4	0.01061	0.01613	0.03829	0.0439	0.05414
325	-0.02861	-0.02315	-0.01589	-0.01137	-0.00644	0.00332	0.00777	0.02624	0.03034	0.03907
